"Date","Price","Open","High","Low","Vol.","Change %"
"01/28/2022","1.0003","1.0001","1.0004","1.0001","140.87M","0.02%"
"01/27/2022","1.0001","1.0006","1.0007","1.0001","212.21M","-0.05%"
"01/26/2022","1.0006","1.0007","1.0008","1.0003","173.51M","-0.01%"
"01/25/2022","1.0007","1.0004","1.0008","1.0002","156.56M","0.03%"
"01/24/2022","1.0004","1.0002","1.0007","1.0000","178.12M","0.01%"
"01/23/2022","1.0003","1.0001","1.0004","1.0001","36.47M","0.02%"
"01/22/2022","1.0001","1.0003","1.0004","1.0000","93.92M","-0.02%"
"01/21/2022","1.0003","1.0001","1.0003","0.9999","202.83M","0.02%"
"01/20/2022","1.0001","1.0002","1.0004","1.0000","117.93M","-0.02%"
"01/19/2022","1.0003","1.0002","1.0005","1.0002","150.23M","0.01%"
"01/18/2022","1.0002","1.0003","1.0005","1.0001","136.74M","-0.01%"
"01/17/2022","1.0003","1.0004","1.0004","1.0002","81.21M","0.00%"
"01/16/2022","1.0003","1.0003","1.0006","1.0003","53.69M","0.00%"
"01/15/2022","1.0003","1.0004","1.0005","1.0003","42.21M","-0.01%"
"01/14/2022","1.0004","1.0003","1.0005","1.0002","93.01M","0.01%"
"01/13/2022","1.0003","1.0004","1.0005","1.0002","136.83M","0.00%"
"01/12/2022","1.0003","1.0003","1.0006","1.0001","145.61M","0.00%"
"01/11/2022","1.0003","1.0001","1.0004","0.9999","139.84M","0.03%"
"01/10/2022","1.0000","1.0000","1.0002","0.9998","140.23M","0.00%"
"01/09/2022","1.0000","1.0001","1.0002","0.9999","38.50M","-0.01%"
"01/08/2022","1.0001","0.9998","1.0002","0.9998","50.92M","0.03%"
"01/07/2022","0.9998","0.9999","1.0000","0.9996","188.89M","-0.01%"
"01/06/2022","0.9999","0.9999","1.0000","0.9996","140.26M","0.00%"
"01/05/2022","0.9999","0.9999","1.0001","0.9996","125.70M","0.00%"
"01/04/2022","0.9999","1.0000","1.0002","0.9997","118.60M","-0.01%"
"01/03/2022","1.0000","1.0002","1.0003","0.9999","97.08M","-0.02%"
"01/02/2022","1.0002","1.0002","1.0003","1.0000","49.64M","-0.01%"
"01/01/2022","1.0003","0.9999","1.0003","0.9998","50.87M","0.03%"
"12/31/2021","1.0000","1.0000","1.0002","0.9997","120.06M","0.00%"
"12/30/2021","1.0000","1.0001","1.0003","0.9995","347.09M","-0.01%"
"12/29/2021","1.0001","1.0002","1.0003","0.9998","227.44M","0.01%"
"12/28/2021","1.0000","1.0003","1.0005","1.0000","175.01M","-0.03%"
"12/27/2021","1.0003","1.0005","1.0007","1.0002","132.09M","-0.02%"
"12/26/2021","1.0005","1.0005","1.0006","1.0004","31.88M","0.00%"
"12/25/2021","1.0005","1.0005","1.0007","1.0004","34.94M","0.00%"
"12/24/2021","1.0005","1.0003","1.0007","1.0003","86.10M","0.02%"
"12/23/2021","1.0003","1.0003","1.0005","1.0000","219.01M","0.00%"
"12/22/2021","1.0003","1.0003","1.0006","1.0002","122.23M","0.01%"
"12/21/2021","1.0002","1.0001","1.0005","1.0001","124.85M","0.01%"
"12/20/2021","1.0001","1.0004","1.0026","1.0000","114.02M","-0.03%"
"12/19/2021","1.0004","1.0004","1.0006","1.0003","33.90M","0.00%"
"12/18/2021","1.0004","1.0003","1.0006","1.0002","54.70M","0.01%"
"12/17/2021","1.0003","1.0002","1.0005","1.0000","140.80M","0.01%"
"12/16/2021","1.0002","1.0005","1.0005","0.9999","183.27M","-0.03%"
"12/15/2021","1.0005","1.0003","1.0006","1.0000","120.76M","0.02%"
"12/14/2021","1.0003","1.0004","1.0006","1.0001","120.28M","-0.01%"
"12/13/2021","1.0004","1.0006","1.0008","1.0000","141.34M","-0.02%"
"12/12/2021","1.0006","1.0006","1.0008","1.0005","33.53M","0.00%"
"12/11/2021","1.0006","1.0005","1.0007","1.0003","45.90M","0.01%"
"12/10/2021","1.0005","1.0004","1.0007","1.0000","160.99M","0.01%"
"12/09/2021","1.0004","1.0009","1.0010","1.0003","104.45M","-0.05%"
"12/08/2021","1.0009","1.0009","1.0012","1.0007","149.17M","0.01%"
"12/07/2021","1.0008","1.0011","1.0015","1.0007","230.78M","-0.03%"
"12/06/2021","1.0011","1.0013","1.0014","1.0008","280.62M","-0.02%"
"12/05/2021","1.0013","1.0011","1.0018","1.0010","182.56M","0.02%"
"12/04/2021","1.0011","1.0005","1.0062","1.0004","299.04M","0.06%"
"12/03/2021","1.0005","1.0007","1.0010","1.0001","248.23M","-0.02%"
"12/02/2021","1.0007","1.0006","1.0009","1.0006","126.31M","0.01%"
"12/01/2021","1.0006","1.0009","1.0010","1.0002","153.65M","-0.03%"
"11/30/2021","1.0009","1.0010","1.0011","1.0006","181.00M","-0.01%"
"11/29/2021","1.0010","1.0007","1.0011","1.0005","159.10M","0.03%"
"11/28/2021","1.0007","1.0008","1.0009","1.0005","40.04M","-0.01%"
"11/27/2021","1.0008","1.0007","1.0008","1.0005","51.56M","0.01%"
"11/26/2021","1.0007","1.0007","1.0014","1.0005","164.97M","0.00%"
"11/25/2021","1.0007","1.0003","1.0009","1.0002","140.97M","0.04%"
"11/24/2021","1.0003","1.0003","1.0006","1.0001","150.53M","0.00%"
"11/23/2021","1.0003","1.0007","1.0008","1.0000","180.70M","-0.04%"
"11/22/2021","1.0007","1.0009","1.0010","1.0005","229.14M","-0.02%"
"11/21/2021","1.0009","1.0007","1.0010","1.0006","58.52M","0.02%"
"11/20/2021","1.0007","1.0009","1.0011","1.0007","65.99M","-0.02%"
"11/19/2021","1.0009","1.0005","1.0014","1.0003","182.19M","0.04%"
"11/18/2021","1.0005","1.0004","1.0012","1.0003","198.34M","0.01%"
"11/17/2021","1.0004","1.0005","1.0019","1.0003","179.90M","-0.01%"
"11/16/2021","1.0005","1.0001","1.0008","1.0000","261.53M","0.04%"
"11/15/2021","1.0001","1.0002","1.0005","0.9999","183.30M","-0.01%"
"11/14/2021","1.0002","1.0002","1.0003","1.0001","30.44M","0.00%"
"11/13/2021","1.0002","1.0002","1.0004","1.0000","43.09M","0.00%"
"11/12/2021","1.0002","1.0004","1.0005","0.9999","200.79M","-0.02%"
"11/11/2021","1.0004","1.0004","1.0006","1.0001","136.40M","0.00%"
"11/10/2021","1.0004","1.0001","1.0007","0.9998","201.24M","0.03%"
"11/09/2021","1.0001","1.0005","1.0007","1.0000","139.87M","-0.04%"
"11/08/2021","1.0005","1.0008","1.0009","1.0003","212.31M","-0.03%"
"11/07/2021","1.0008","1.0009","1.0010","1.0004","71.58M","-0.01%"
"11/06/2021","1.0009","1.0009","1.0013","1.0007","78.11M","-0.01%"
"11/05/2021","1.0010","1.0006","1.0011","1.0006","140.70M","0.04%"
"11/04/2021","1.0006","1.0005","1.0010","1.0004","169.25M","0.01%"
"11/03/2021","1.0005","1.0006","1.0009","1.0004","165.03M","-0.01%"
"11/02/2021","1.0006","1.0007","1.0012","1.0005","103.71M","0.00%"
"11/01/2021","1.0006","1.0007","1.0009","1.0003","112.56M","-0.01%"
"10/31/2021","1.0007","1.0005","1.0008","1.0003","112.72M","0.03%"
"10/30/2021","1.0004","1.0001","1.0006","1.0000","60.83M","0.03%"
"10/29/2021","1.0001","1.0003","1.0004","0.9999","137.62M","-0.02%"
"10/28/2021","1.0003","1.0007","1.0008","1.0003","176.14M","-0.04%"
"10/27/2021","1.0007","1.0002","1.0019","0.9999","287.17M","0.06%"
"10/26/2021","1.0001","1.0000","1.0002","0.9998","125.85M","0.02%"
"10/25/2021","0.9999","1.0000","1.0001","0.9997","184.39M","-0.01%"
"10/24/2021","1.0000","1.0000","1.0001","0.9999","64.61M","0.00%"
"10/23/2021","1.0000","0.9998","1.0001","0.9997","31.40M","0.02%"
"10/22/2021","0.9998","1.0001","1.0002","0.9995","158.07M","-0.03%"
"10/21/2021","1.0001","1.0002","1.0003","0.9997","197.40M","-0.01%"
"10/20/2021","1.0002","1.0001","1.0003","1.0000","190.22M","0.01%"
"10/19/2021","1.0001","0.9999","1.0003","0.9998","163.33M","0.02%"
"10/18/2021","0.9999","1.0000","1.0001","0.9995","214.18M","-0.01%"
"10/17/2021","1.0000","1.0000","1.0002","0.9999","63.97M","0.00%"
"10/16/2021","1.0000","0.9998","1.0001","0.9998","86.06M","0.02%"
"10/15/2021","0.9998","1.0001","1.0003","0.9995","178.19M","-0.03%"
"10/14/2021","1.0001","1.0001","1.0003","0.9999","138.90M","0.00%"
"10/13/2021","1.0001","0.9999","1.0002","0.9998","113.01M","0.01%"
"10/12/2021","1.0000","1.0002","1.0003","0.9998","126.51M","-0.02%"
"10/11/2021","1.0002","1.0003","1.0004","1.0001","105.05M","-0.01%"
"10/10/2021","1.0003","1.0002","1.0004","1.0001","45.10M","0.01%"
"10/09/2021","1.0002","1.0002","1.0003","1.0000","46.51M","0.00%"
"10/08/2021","1.0002","1.0003","1.0004","1.0000","189.90M","-0.01%"
"10/07/2021","1.0003","1.0004","1.0005","1.0001","139.63M","-0.01%"
"10/06/2021","1.0004","1.0006","1.0006","1.0001","116.30M","-0.01%"
"10/05/2021","1.0005","1.0004","1.0006","1.0001","163.94M","0.01%"
"10/04/2021","1.0004","1.0006","1.0006","1.0001","161.05M","-0.02%"
"10/03/2021","1.0006","1.0004","1.0006","1.0003","34.08M","0.02%"
"10/02/2021","1.0004","1.0005","1.0006","1.0003","40.04M","-0.01%"
"10/01/2021","1.0005","1.0002","1.0007","1.0000","157.08M","0.04%"
"09/30/2021","1.0001","0.9999","1.0002","0.9998","99.22M","0.02%"
"09/29/2021","0.9999","1.0002","1.0002","0.9997","131.16M","-0.03%"
"09/28/2021","1.0002","1.0003","1.0005","0.9996","122.05M","-0.01%"
"09/27/2021","1.0003","1.0004","1.0005","1.0002","95.49M","-0.01%"
"09/26/2021","1.0004","1.0005","1.0007","1.0003","44.18M","-0.01%"
"09/25/2021","1.0005","1.0007","1.0008","1.0004","49.74M","-0.02%"
"09/24/2021","1.0007","1.0005","1.0009","1.0003","250.92M","0.02%"
"09/23/2021","1.0005","1.0004","1.0007","1.0003","101.69M","0.01%"
"09/22/2021","1.0004","0.9998","1.0006","0.9998","174.85M","0.05%"
"09/21/2021","0.9999","0.9997","1.0001","0.9995","195.52M","0.02%"
"09/20/2021","0.9997","1.0001","1.0003","0.9996","206.83M","-0.04%"
"09/19/2021","1.0001","1.0001","1.0003","1.0001","23.11M","0.00%"
"09/18/2021","1.0001","1.0001","1.0003","0.9999","29.07M","0.00%"
"09/17/2021","1.0001","1.0002","1.0004","0.9999","84.03M","-0.01%"
"09/16/2021","1.0002","1.0004","1.0005","0.9999","119.56M","-0.02%"
"09/15/2021","1.0004","1.0002","1.0006","1.0001","137.98M","0.02%"
"09/14/2021","1.0002","1.0004","1.0004","1.0001","115.82M","-0.02%"
"09/13/2021","1.0004","1.0001","1.0004","0.9999","149.39M","0.03%"
"09/12/2021","1.0001","1.0002","1.0003","1.0000","55.01M","-0.01%"
"09/11/2021","1.0002","1.0000","1.0002","0.9999","88.43M","0.02%"
"09/10/2021","1.0000","1.0002","1.0002","0.9998","183.63M","-0.01%"
"09/09/2021","1.0001","1.0002","1.0005","0.9999","187.32M","-0.01%"
"09/08/2021","1.0002","1.0004","1.0006","0.9999","197.14M","-0.02%"
"09/07/2021","1.0004","1.0005","1.0017","0.9999","267.98M","-0.01%"
"09/06/2021","1.0005","1.0006","1.0007","1.0001","134.08M","0.00%"
"09/05/2021","1.0005","1.0005","1.0007","1.0004","70.76M","0.00%"
"09/04/2021","1.0005","1.0003","1.0006","1.0002","41.89M","0.02%"
"09/03/2021","1.0003","1.0004","1.0005","1.0000","118.86M","-0.01%"
"09/02/2021","1.0004","1.0005","1.0007","1.0002","97.19M","-0.01%"
"09/01/2021","1.0005","1.0003","1.0007","1.0001","153.51M","0.02%"
"08/31/2021","1.0003","1.0003","1.0005","1.0001","180.01M","0.00%"
"08/30/2021","1.0003","1.0007","1.0008","1.0003","140.99M","-0.04%"
"08/29/2021","1.0007","1.0007","1.0008","1.0005","44.56M","0.00%"
"08/28/2021","1.0007","1.0007","1.0007","1.0004","34.73M","0.00%"
"08/27/2021","1.0007","1.0003","1.0008","1.0000","133.64M","0.04%"
"08/26/2021","1.0003","1.0002","1.0004","1.0000","136.00M","0.01%"
"08/25/2021","1.0002","1.0002","1.0004","0.9999","166.13M","-0.01%"
"08/24/2021","1.0003","1.0003","1.0005","0.9999","181.42M","0.00%"
"08/23/2021","1.0003","1.0007","1.0009","1.0001","186.85M","-0.04%"
"08/22/2021","1.0007","1.0007","1.0009","1.0005","90.35M","0.00%"
"08/21/2021","1.0007","1.0005","1.0010","1.0003","93.40M","0.02%"
"08/20/2021","1.0005","1.0000","1.0006","0.9999","165.03M","0.05%"
"08/19/2021","1.0000","1.0003","1.0003","0.9998","126.53M","-0.03%"
"08/18/2021","1.0003","1.0000","1.0004","0.9999","167.88M","0.03%"
"08/17/2021","1.0000","1.0003","1.0004","0.9998","154.92M","-0.03%"
"08/16/2021","1.0003","1.0008","1.0008","1.0001","139.52M","-0.05%"
"08/15/2021","1.0008","1.0007","1.0009","1.0005","79.35M","0.01%"
"08/14/2021","1.0007","1.0004","1.0009","1.0002","102.41M","0.04%"
"08/13/2021","1.0003","1.0004","1.0007","1.0001","140.17M","-0.01%"
"08/12/2021","1.0004","1.0005","1.0007","1.0001","145.30M","-0.01%"
"08/11/2021","1.0005","1.0003","1.0007","1.0001","186.36M","0.02%"
"08/10/2021","1.0003","1.0002","1.0006","1.0000","155.99M","0.01%"
"08/09/2021","1.0002","1.0006","1.0008","0.9999","256.32M","-0.04%"
"08/08/2021","1.0006","1.0008","1.0010","1.0004","147.18M","-0.02%"
"08/07/2021","1.0008","1.0004","1.0010","1.0004","101.46M","0.04%"
"08/06/2021","1.0004","1.0004","1.0006","1.0001","114.24M","0.00%"
"08/05/2021","1.0004","1.0000","1.0007","0.9996","186.10M","0.04%"
"08/04/2021","1.0000","1.0000","1.0001","0.9997","128.93M","0.00%"
"08/03/2021","1.0000","1.0002","1.0003","0.9998","106.86M","-0.02%"
"08/02/2021","1.0002","1.0003","1.0004","0.9999","159.42M","-0.01%"
"08/01/2021","1.0003","1.0008","1.0008","1.0002","75.03M","-0.04%"
"07/31/2021","1.0007","1.0005","1.0008","1.0003","55.16M","0.02%"
"07/30/2021","1.0005","1.0002","1.0006","1.0002","81.03M","0.03%"
"07/29/2021","1.0002","1.0003","1.0004","1.0001","64.56M","-0.01%"
"07/28/2021","1.0003","1.0002","1.0006","1.0001","118.42M","0.00%"
"07/27/2021","1.0003","1.0003","1.0006","1.0000","121.87M","0.01%"
"07/26/2021","1.0002","1.0007","1.0008","0.9997","191.53M","-0.05%"
"07/25/2021","1.0007","1.0007","1.0008","1.0004","22.65M","0.01%"
"07/24/2021","1.0006","1.0003","1.0006","1.0002","14.00M","0.03%"
"07/23/2021","1.0003","1.0001","1.0004","1.0000","80.75M","0.02%"
"07/22/2021","1.0001","1.0000","1.0003","0.9999","119.75M","0.01%"
"07/21/2021","1.0000","1.0001","1.0003","0.9999","126.35M","-0.01%"
"07/20/2021","1.0001","1.0000","1.0003","0.9998","179.29M","0.01%"
"07/19/2021","1.0000","1.0002","1.0002","0.9996","184.79M","-0.02%"
"07/18/2021","1.0002","1.0002","1.0004","1.0001","43.23M","0.00%"
"07/17/2021","1.0002","1.0003","1.0004","1.0001","56.35M","-0.02%"
"07/16/2021","1.0004","0.9999","1.0004","0.9999","97.27M","0.05%"
"07/15/2021","0.9999","1.0000","1.0003","0.9996","134.34M","-0.01%"
"07/14/2021","1.0000","1.0000","1.0004","0.9999","116.12M","0.00%"
"07/13/2021","1.0000","1.0000","1.0002","0.9997","87.92M","0.00%"
"07/12/2021","1.0000","0.9999","1.0001","0.9997","85.20M","0.00%"
"07/11/2021","1.0000","1.0000","1.0001","0.9998","22.24M","0.00%"
"07/10/2021","1.0000","0.9999","1.0000","0.9997","48.05M","0.01%"
"07/09/2021","0.9999","1.0000","1.0002","0.9995","214.72M","-0.01%"
"07/08/2021","1.0000","1.0003","1.0005","0.9997","254.08M","-0.03%"
"07/07/2021","1.0003","1.0000","1.0004","1.0000","108.03M","0.00%"
"07/06/2021","1.0003","1.0002","1.0020","1.0001","99.44M","0.00%"
"07/05/2021","1.0003","1.0001","1.0003","1.0001","99.13M","0.02%"
"07/04/2021","1.0001","1.0001","1.0001","1.0001","40.53M","-0.01%"
"07/03/2021","1.0002","1.0001","1.0002","1.0001","25.17M","0.00%"
"07/02/2021","1.0002","1.0001","1.0002","1.0000","89.65M","0.00%"
"07/01/2021","1.0002","1.0002","1.0002","0.9999","97.17M","0.00%"
"06/30/2021","1.0002","1.0001","1.0003","1.0001","207.49M","0.01%"
"06/29/2021","1.0001","1.0002","1.0002","1.0001","130.67M","-0.01%"
"06/28/2021","1.0002","1.0002","1.0002","1.0002","101.11M","0.00%"
"06/27/2021","1.0002","1.0000","1.0002","1.0000","89.41M","0.02%"
"06/26/2021","1.0000","1.0000","1.0001","1.0000","152.92M","0.00%"
"06/25/2021","1.0000","0.9999","1.0000","0.9998","289.77M","0.01%"
"06/24/2021","0.9999","1.0002","1.0002","0.9999","159.32M","-0.03%"
"06/23/2021","1.0002","1.0004","1.0004","1.0002","164.33M","-0.02%"
"06/22/2021","1.0004","0.9998","1.0004","0.9998","274.43M","0.06%"
"06/21/2021","0.9998","0.9998","1.0004","0.9998","211.55M","0.00%"
"06/20/2021","0.9998","1.0001","1.0001","0.9998","84.86M","-0.03%"
"06/19/2021","1.0001","1.0005","1.0005","1.0001","64.82M","-0.04%"
"06/18/2021","1.0005","1.0000","1.0005","1.0000","136.30M","0.05%"
"06/17/2021","1.0000","0.9998","1.0000","0.9998","92.81M","0.02%"
"06/16/2021","0.9998","1.0001","1.0001","0.9998","120.40M","-0.02%"
"06/15/2021","1.0000","1.0004","1.0004","0.9999","116.37M","-0.04%"
"06/14/2021","1.0004","1.0001","1.0004","1.0001","157.26M","0.03%"
"06/13/2021","1.0001","1.0002","1.0002","1.0001","89.38M","-0.01%"
"06/12/2021","1.0002","1.0000","1.0003","1.0000","72.51M","0.02%"
"06/11/2021","1.0000","1.0004","1.0004","1.0000","113.67M","-0.04%"
"06/10/2021","1.0004","1.0005","1.0005","1.0004","125.37M","-0.01%"
"06/09/2021","1.0005","1.0008","1.0009","1.0005","190.97M","-0.03%"
"06/08/2021","1.0008","1.0003","1.0008","1.0003","174.10M","0.05%"
"06/07/2021","1.0003","1.0003","1.0006","1.0002","159.30M","0.01%"
"06/06/2021","1.0002","1.0004","1.0005","1.0002","49.98M","-0.02%"
"06/05/2021","1.0004","1.0005","1.0005","1.0001","91.17M","-0.01%"
"06/04/2021","1.0005","1.0002","1.0006","1.0002","149.95M","0.03%"
"06/03/2021","1.0002","1.0000","1.0002","1.0000","148.07M","0.02%"
"06/02/2021","1.0000","0.9998","1.0000","0.9998","188.77M","0.02%"
"06/01/2021","0.9998","1.0003","1.0003","0.9998","179.48M","-0.04%"
"05/31/2021","1.0002","1.0006","1.0009","1.0002","187.85M","-0.04%"
"05/30/2021","1.0006","1.0007","1.0007","1.0006","123.81M","-0.01%"
"05/29/2021","1.0007","1.0004","1.0007","1.0004","122.05M","0.03%"
"05/28/2021","1.0004","1.0010","1.0013","1.0004","257.51M","-0.06%"
"05/27/2021","1.0010","1.0015","1.0015","1.0010","157.93M","-0.04%"
"05/26/2021","1.0014","1.0011","1.0014","1.0011","208.27M","0.03%"
"05/25/2021","1.0011","1.0013","1.0016","1.0011","234.88M","-0.02%"
"05/24/2021","1.0013","1.0015","1.0015","1.0013","193.11M","-0.02%"
"05/23/2021","1.0015","1.0008","1.0015","1.0008","247.22M","0.06%"
"05/22/2021","1.0009","1.0016","1.0016","1.0008","103.53M","-0.08%"
"05/21/2021","1.0017","1.0020","1.0020","1.0014","293.17M","-0.03%"
"05/20/2021","1.0020","1.0021","1.0021","1.0012","394.03M","-0.01%"
"05/19/2021","1.0021","1.0006","1.0021","1.0004","449.37M","0.15%"
"05/18/2021","1.0006","1.0005","1.0010","1.0005","200.78M","0.00%"
"05/17/2021","1.0006","1.0006","1.0008","1.0005","270.92M","0.00%"
"05/16/2021","1.0006","1.0004","1.0006","1.0000","132.01M","0.02%"
"05/15/2021","1.0004","1.0009","1.0009","1.0004","107.42M","-0.05%"
"05/14/2021","1.0009","1.0002","1.0013","1.0002","277.13M","0.07%"
"05/13/2021","1.0002","1.0000","1.0011","1.0000","264.01M","0.02%"
"05/12/2021","1.0000","1.0014","1.0017","1.0000","237.48M","-0.13%"
"05/11/2021","1.0013","1.0010","1.0015","1.0009","203.80M","0.04%"
"05/10/2021","1.0009","1.0010","1.0014","1.0009","277.83M","-0.01%"
"05/09/2021","1.0010","1.0015","1.0015","1.0005","168.93M","-0.04%"
"05/08/2021","1.0014","1.0009","1.0014","1.0009","140.24M","0.05%"
"05/07/2021","1.0009","1.0006","1.0010","1.0003","183.66M","0.02%"
"05/06/2021","1.0007","1.0010","1.0012","1.0007","236.44M","-0.03%"
"05/05/2021","1.0010","1.0004","1.0010","1.0001","279.62M","0.05%"
"05/04/2021","1.0005","1.0009","1.0010","1.0005","234.52M","-0.04%"
"05/03/2021","1.0009","1.0007","1.0009","1.0005","117.18M","0.02%"
"05/02/2021","1.0007","1.0010","1.0010","1.0007","37.02M","-0.03%"
"05/01/2021","1.0010","1.0011","1.0011","1.0006","82.67M","-0.01%"
"04/30/2021","1.0011","1.0005","1.0011","1.0005","94.63M","0.06%"
"04/29/2021","1.0005","1.0009","1.0009","1.0003","119.51M","-0.05%"
"04/28/2021","1.0010","1.0011","1.0012","1.0010","130.64M","-0.01%"
"04/27/2021","1.0011","1.0007","1.0013","1.0007","132.67M","0.04%"
"04/26/2021","1.0007","1.0011","1.0012","1.0007","169.52M","-0.04%"
"04/25/2021","1.0011","1.0013","1.0013","1.0009","61.83M","-0.02%"
"04/24/2021","1.0013","1.0010","1.0013","1.0010","73.67M","0.03%"
"04/23/2021","1.0010","1.0002","1.0012","1.0002","296.91M","0.08%"
"04/22/2021","1.0002","1.0003","1.0007","1.0000","209.12M","-0.01%"
"04/21/2021","1.0003","1.0010","1.0010","1.0003","149.78M","-0.08%"
"04/20/2021","1.0011","1.0010","1.0014","1.0010","235.30M","0.01%"
"04/19/2021","1.0010","1.0019","1.0019","1.0010","275.87M","-0.09%"
"04/18/2021","1.0019","1.0010","1.0021","1.0008","276.24M","0.10%"
"04/17/2021","1.0009","1.0013","1.0013","1.0009","126.40M","-0.04%"
"04/16/2021","1.0013","1.0011","1.0015","1.0011","315.28M","0.02%"
"04/15/2021","1.0011","1.0001","1.0011","1.0000","139.34M","0.10%"
"04/14/2021","1.0001","1.0002","1.0006","1.0001","199.73M","-0.01%"
"04/13/2021","1.0002","0.9996","1.0002","0.9996","155.25M","0.06%"
"04/12/2021","0.9996","0.9993","0.9996","0.9993","170.95M","0.03%"
"04/11/2021","0.9993","0.9995","0.9995","0.9992","40.43M","-0.01%"
"04/10/2021","0.9994","0.9996","0.9996","0.9991","82.66M","-0.02%"
"04/09/2021","0.9996","0.9998","1.0001","0.9996","114.25M","-0.03%"
"04/08/2021","0.9999","0.9998","1.0002","0.9995","142.27M","0.01%"
"04/07/2021","0.9998","1.0002","1.0002","0.9997","157.66M","-0.05%"
"04/06/2021","1.0003","1.0000","1.0003","1.0000","108.13M","0.02%"
"04/05/2021","1.0001","1.0001","1.0003","1.0000","95.20M","0.00%"
"04/04/2021","1.0001","1.0004","1.0004","1.0001","32.96M","-0.03%"
"04/03/2021","1.0004","1.0002","1.0004","0.9999","45.73M","0.02%"
"04/02/2021","1.0002","0.9997","1.0002","0.9997","77.11M","0.05%"
"04/01/2021","0.9997","1.0004","1.0004","0.9997","144.61M","-0.07%"
"03/31/2021","1.0004","1.0003","1.0006","1.0003","127.98M","0.00%"
"03/30/2021","1.0004","0.9998","1.0004","0.9996","108.34M","0.06%"
"03/29/2021","0.9998","0.9997","1.0001","0.9997","116.24M","0.01%"
"03/28/2021","0.9997","1.0002","1.0002","0.9997","70.26M","-0.05%"
"03/27/2021","1.0002","1.0005","1.0005","1.0002","74.04M","-0.03%"
"03/26/2021","1.0005","1.0002","1.0005","1.0002","90.23M","0.03%"
"03/25/2021","1.0002","0.9999","1.0002","0.9996","110.52M","0.03%"
"03/24/2021","0.9999","1.0000","1.0000","0.9997","113.71M","-0.01%"
"03/23/2021","1.0000","1.0002","1.0002","1.0000","178.26M","-0.04%"
"03/22/2021","1.0004","1.0004","1.0004","0.9999","152.45M","0.00%"
"03/21/2021","1.0004","1.0000","1.0007","1.0000","55.23M","0.04%"
"03/20/2021","1.0000","1.0001","1.0003","1.0000","66.24M","0.00%"
"03/19/2021","1.0000","0.9998","1.0000","0.9998","86.96M","0.01%"
"03/18/2021","0.9999","1.0000","1.0000","0.9998","115.52M","-0.01%"
"03/17/2021","1.0000","1.0002","1.0002","1.0000","150.52M","-0.01%"
"03/16/2021","1.0001","1.0001","1.0002","0.9995","139.03M","0.00%"
"03/15/2021","1.0001","1.0000","1.0001","1.0000","145.45M","0.00%"
"03/14/2021","1.0001","0.9996","1.0001","0.9996","61.73M","0.04%"
"03/13/2021","0.9997","1.0000","1.0000","0.9994","110.06M","-0.03%"
"03/12/2021","1.0000","1.0003","1.0003","1.0000","85.87M","-0.03%"
"03/11/2021","1.0003","1.0001","1.0003","1.0001","113.70M","0.02%"
"03/10/2021","1.0001","1.0005","1.0005","1.0001","112.90M","-0.05%"
"03/09/2021","1.0006","1.0005","1.0006","1.0002","100.38M","0.02%"
"03/08/2021","1.0004","1.0004","1.0005","1.0002","98.03M","0.00%"
"03/07/2021","1.0004","1.0005","1.0005","1.0004","55.72M","-0.01%"
"03/06/2021","1.0005","1.0004","1.0005","0.9999","60.53M","0.01%"
"03/05/2021","1.0004","0.9998","1.0004","0.9998","87.54M","0.06%"
"03/04/2021","0.9998","1.0004","1.0006","0.9998","99.11M","-0.06%"
"03/03/2021","1.0004","1.0010","1.0010","1.0004","71.18M","-0.06%"
"03/02/2021","1.0010","1.0007","1.0010","1.0005","133.79M","0.03%"
"03/01/2021","1.0007","1.0016","1.0016","1.0007","98.24M","-0.09%"
"02/28/2021","1.0016","1.0010","1.0022","1.0005","52.48M","0.06%"
"02/27/2021","1.0010","1.0001","1.0010","0.9995","56.00M","0.08%"
"02/26/2021","1.0002","1.0000","1.0005","1.0000","144.77M","0.02%"
"02/25/2021","1.0000","1.0010","1.0010","1.0000","110.76M","-0.10%"
"02/24/2021","1.0010","1.0003","1.0016","1.0003","152.56M","0.07%"
"02/23/2021","1.0003","1.0009","1.0012","1.0003","177.49M","-0.06%"
"02/22/2021","1.0009","1.0012","1.0012","1.0000","127.04M","-0.03%"
"02/21/2021","1.0012","1.0008","1.0012","1.0004","39.46M","0.04%"
"02/20/2021","1.0008","1.0007","1.0008","0.9999","81.26M","0.01%"
"02/19/2021","1.0007","1.0002","1.0007","0.9997","75.96M","0.05%"
"02/18/2021","1.0002","1.0008","1.0008","1.0000","87.23M","-0.06%"
"02/17/2021","1.0008","1.0002","1.0008","0.9998","76.46M","0.06%"
"02/16/2021","1.0002","1.0003","1.0003","0.9998","74.15M","-0.01%"
"02/15/2021","1.0003","1.0012","1.0012","1.0003","102.19M","-0.09%"
"02/14/2021","1.0012","1.0013","1.0013","1.0008","62.43M","-0.01%"
"02/13/2021","1.0013","1.0022","1.0022","1.0008","51.01M","-0.10%"
"02/12/2021","1.0023","1.0003","1.0023","1.0003","93.97M","0.19%"
"02/11/2021","1.0004","1.0008","1.0009","1.0004","95.84M","-0.04%"
"02/10/2021","1.0008","1.0015","1.0015","1.0007","87.14M","-0.07%"
"02/09/2021","1.0015","1.0012","1.0015","1.0002","77.03M","0.03%"
